"","day","Sensor_ID","Location","sapflow_2.5cm","soil_vwc_15cm","soil_vwc_30cm","soil_vwc_5cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Plot","Tree_ID","Species","Grid_Square","DBH_2021","BA"
"1236",2022-06-23,"C1","F5",0.483032786885246,0.356859864771982,0.426359607163934,0.390481994278689,294.294229508197,19.6927868852459,0.919052515901639,"Control",1384,"LITU","F5",47.1,2218.41
"1237",2022-06-23,"C10","D4",0.753508196721312,0.365128659508197,0.388957653262295,0.356870353295082,294.294229508197,19.6927868852459,0.919052515901639,"Control",1387,"ACRU","D4",36,1296
"1238",2022-06-23,"C11","F2",0.416639344262295,0.359003614644262,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"Control",1395,"ACRU","F2",34.7,1204.09
"1239",2022-06-23,"C12","G3",0.62272131147541,0.344912822834426,0.417590650737705,0.366114317647541,294.294229508197,19.6927868852459,0.919052515901639,"Control",1328,"ACRU","G3",27.9,778.41
"1240",2022-06-23,"C13","B8",0.506245901639344,0.368002354127869,0.340012749213115,0.378714231704918,294.294229508197,19.6927868852459,0.919052515901639,"Control",1407,"FAGR","B8",37.6,1413.76
"1241",2022-06-23,"C14","B7",0.50755737704918,0.369022914081967,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"Control",1412,"FAGR","B7",25.1,630.01
"1242",2022-06-23,"C15","A4",0.370344262295082,0.336340608016393,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"Control",1432,"FAGR","A4",28.5,812.25
"1243",2022-06-23,"C16","E4",0.573147540983607,0.364776878721311,0.426359607163934,0.398718711631148,294.294229508197,19.6927868852459,0.919052515901639,"Control",1390,"FAGR","E4",32,1024
"1244",2022-06-23,"C17","F6",0.461606557377049,0.350692674852459,0.372891669618238,0.37400855957377,294.294229508197,19.6927868852459,0.919052515901639,"Control",1380,"FAGR","F6",44.5,1980.25
"1245",2022-06-23,"C18","(out)",0.411885245901639,0.352928926906821,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"Control",1452,"FAGR",NA,45.4,2061.16
"1246",2022-06-23,"C19","A1",0.650590163934426,0.332970710868852,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"Control",1451,"ACRU","A1",19.1,364.81
"1247",2022-06-23,"C2","F5",0.584360655737705,0.356859864771982,0.426359607163934,0.390481994278689,294.294229508197,19.6927868852459,0.919052515901639,"Control",1385,"LITU","F5",39.5,1560.25
"1248",2022-06-23,"C3","C5",0.403180327868852,0.361367548606557,0.380845265278689,0.286853343459016,294.294229508197,19.6927868852459,0.919052515901639,"Control",1425,"LITU","C5",47.1,2218.41
"1249",2022-06-23,"C4","H4",0.378229508196721,0.337345468458271,0.361513579885246,0.345270797303279,294.294229508197,19.6927868852459,0.919052515901639,"Control",1325,"LITU","H4",48.6,2361.96
"1250",2022-06-23,"C5","I3",0.444295081967213,0.323281951625931,0.361513579885246,0.335691543213115,294.294229508197,19.6927868852459,0.919052515901639,"Control",1330,"LITU","I3",39.7,1576.09
"1251",2022-06-23,"C6","B7",0.546360655737705,0.369022914081967,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"Control",1411,"LITU","B7",59.4,3528.36
"1252",2022-06-23,"C7","B3",0.642180327868852,0.350336542956781,0.388957653262295,0.356870353295082,294.294229508197,19.6927868852459,0.919052515901639,"Control",1439,"ACRU","B3",32,1024
"1253",2022-06-23,"C9","(out)",0.434311475409836,0.352928926906821,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"Control",1456,"ACRU",NA,24,576
"1254",2022-06-23,"F1","H5",0.527344262295082,0.330280207292189,0.270967948196721,0.367361797688525,294.294229508197,19.6927868852459,0.919052515901639,"FW",1578,"LITU","H5",67.2,4515.84
"1255",2022-06-23,"F10","F8",0.746754098360656,0.333582151491803,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"FW",1546,"ACRU","F8",21.4,457.96
"1256",2022-06-23,"F11","F6",0.55272131147541,0.350692674852459,0.372891669618238,0.37400855957377,294.294229508197,19.6927868852459,0.919052515901639,"FW",1548,"ACRU","F6",28.5,812.25
"1257",2022-06-23,"F12","F2",0.634754098360656,0.359003614644262,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"FW",1563,"ACRU","F2",28.2,795.24
"1258",2022-06-23,"F13","D6",0.442393442622951,0.366716567372131,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"FW",1519,"FAGR","D6",38.2,1459.24
"1259",2022-06-23,"F14","D7",0.375590163934426,0.360310167827869,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"FW",1543,"FAGR","D7",35.5,1260.25
"1260",2022-06-23,"F15","A6",0.376459016393443,0.383245772770492,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"FW",1516,"FAGR","A6",32.1,1030.41
"1261",2022-06-23,"F16","H4",0.478327868852459,0.337345468458271,0.361513579885246,0.345270797303279,294.294229508197,19.6927868852459,0.919052515901639,"FW",1596,"FAGR","H4",27.2,739.84
"1262",2022-06-23,"F17","I6",0.498508196721311,0.331621556514754,0.322977559,0.395929636442623,294.294229508197,19.6927868852459,0.919052515901639,"FW",1580,"FAGR","I6",30.5,930.25
"1263",2022-06-23,"F18","H8",0.419081967213115,0.333200627465574,0.348982364401639,0.413536936762295,294.294229508197,19.6927868852459,0.919052515901639,"FW",1569,"FAGR","H8",39.9,1592.01
"1264",2022-06-23,"F2","G6",0.45972131147541,0.340427425214286,0.270967948196721,0.367361797688525,294.294229508197,19.6927868852459,0.919052515901639,"FW",1576,"LITU","G6",68.8,4733.44
"1265",2022-06-23,"F20","I7",0.335,0.335256141360656,0.322977559,0.395929636442623,294.294229508197,19.6927868852459,0.919052515901639,"FW",1573,"ACRU","I7",34.1,1162.81
"1266",2022-06-23,"F3","D5",0.374344262295082,0.363363299052459,0.380845265278689,0.286853343459016,294.294229508197,19.6927868852459,0.919052515901639,"FW",1552,"LITU","D5",66.7,4448.89
"1267",2022-06-23,"F4","E2",0.51216393442623,0.366518761688525,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"FW",1561,"LITU","E2",56.4,3180.96
"1268",2022-06-23,"F5","G3",0.418770491803279,0.344912822834426,0.417590650737705,0.366114317647541,294.294229508197,19.6927868852459,0.919052515901639,"FW",1591,"LITU","G3",79.8,6368.04
"1269",2022-06-23,"F6","D6",0.417622950819672,0.366716567372131,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"FW",1551,"LITU","D6",52.7,2777.29
"1270",2022-06-23,"F7","B5",0.433622950819672,0.366110163090164,0.380845265278689,0.286853343459016,294.294229508197,19.6927868852459,0.919052515901639,"FW",1520,"ACRU","B5",25.4,645.16
"1271",2022-06-23,"F8","B4",0.694459016393443,0.362596229981967,0.388957653262295,0.356870353295082,294.294229508197,19.6927868852459,0.919052515901639,"FW",1521,"ACRU","B4",25.9,670.81
"1272",2022-06-23,"F9","G3",0.452491803278689,0.344912822834426,0.417590650737705,0.366114317647541,294.294229508197,19.6927868852459,0.919052515901639,"FW",1592,"ACRU","G3",43.2,1866.24
"1273",2022-06-23,"S1","F7",0.553475409836066,0.340351070081967,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"SW",1771,"LITU","F7",47.7,2275.29
"1274",2022-06-23,"S10","G5",0.473049180327869,0.344095155070492,0.374562387508197,0.383040254659836,294.294229508197,19.6927868852459,0.919052515901639,"SW",1775,"ACRU","G5",18.4,338.56
"1275",2022-06-23,"S11","F6",0.554344262295082,0.350692674852459,0.372891669618238,0.37400855957377,294.294229508197,19.6927868852459,0.919052515901639,"SW",1772,"ACRU","F6",21,441
"1276",2022-06-23,"S12","F4",0.534737704918033,0.359227492295082,0.426359607163934,0.390481994278689,294.294229508197,19.6927868852459,0.919052515901639,"SW",1776,"ACRU","F4",24.7,610.09
"1277",2022-06-23,"S13","A2",0.347754098360656,0.332970710868852,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"SW",1848,"FAGR","A2",35.2,1239.04
"1278",2022-06-23,"S14","I2",0.402327868852459,0.327146956731557,0.361513579885246,0.335691543213115,294.294229508197,19.6927868852459,0.919052515901639,"SW",1851,"FAGR","I2",31,961
"1279",2022-06-23,"S15","E4",0.372360655737705,0.364776878721311,0.426359607163934,0.398718711631148,294.294229508197,19.6927868852459,0.919052515901639,"SW",1829,"FAGR","E4",22.5,506.25
"1280",2022-06-23,"S16","C2",0.404098360655738,0.354740752619672,0.388957653262295,0.356870353295082,294.294229508197,19.6927868852459,0.919052515901639,"SW",1839,"FAGR","C2",28,784
"1281",2022-06-23,"S17","D1",0.410770491803279,0.35150679852459,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"SW",1868,"FAGR","D1",33.1,1095.61
"1282",2022-06-23,"S18","E5",0.561426229508197,0.361101307895082,0.426359607163934,0.398718711631148,294.294229508197,19.6927868852459,0.919052515901639,"SW",1780,"FAGR","E5",19.9,396.01
"1283",2022-06-23,"S19","D2",0.562540983606557,0.358151172245902,0.388957653262295,0.356870353295082,294.294229508197,19.6927868852459,0.919052515901639,"SW",1835,"ACRU","D2",14.2,201.64
"1284",2022-06-23,"S2","C5",0.463672131147541,0.361367548606557,0.380845265278689,0.286853343459016,294.294229508197,19.6927868852459,0.919052515901639,"SW",1790,"LITU","C5",61.7,3806.89
"1285",2022-06-23,"S20","B8",0.595573770491803,0.368002354127869,0.340012749213115,0.378714231704918,294.294229508197,19.6927868852459,0.919052515901639,"SW",1749,"ACRU","B8",21.3,453.69
"1286",2022-06-23,"S3","E5",0.416377049180328,0.361101307895082,0.426359607163934,0.398718711631148,294.294229508197,19.6927868852459,0.919052515901639,"SW",1783,"LITU","E5",36.9,1361.61
"1287",2022-06-23,"S4","E6",0.554950819672131,0.366262106799421,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"SW",1781,"LITU","E6",50.8,2580.64
"1288",2022-06-23,"S5","F5",0.410770491803279,0.356859864771982,0.426359607163934,0.390481994278689,294.294229508197,19.6927868852459,0.919052515901639,"SW",1778,"LITU","F5",44.2,1953.64
"1289",2022-06-23,"S6","G6",0.377475409836066,0.340427425214286,0.270967948196721,0.367361797688525,294.294229508197,19.6927868852459,0.919052515901639,"SW",1773,"LITU","G6",49.7,2470.09
"1290",2022-06-23,"S7","D7",0.516918032786885,0.360310167827869,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"SW",1733,"ACRU","D7",24.7,610.09
"1291",2022-06-23,"S8","C6",0.475590163934426,0.370257185032787,0.353623587901639,0.348093935622951,294.294229508197,19.6927868852459,0.919052515901639,"SW",1788,"ACRU","C6",29.3,858.49
"1292",2022-06-23,"S9","F2",0.591295081967213,0.359003614644262,0.372891669618238,0.361755096437,294.294229508197,19.6927868852459,0.919052515901639,"SW",1865,"ACRU","F2",34.4,1183.36
"1293",2022-06-24,"C1","F5",0.460868852459016,0.338657960770492,0.396683010311475,0.367177407409836,795.239704918033,22.9973770491803,0.868087156229508,"Control",1384,"LITU","F5",47.1,2218.41
"1294",2022-06-24,"C10","D4",0.737639344262295,0.348367813996549,0.335894862163934,0.336784870098361,795.239704918033,22.9973770491803,0.868087156229508,"Control",1387,"ACRU","D4",36,1296
"1295",2022-06-24,"C11","F2",0.412606557377049,0.344653700688525,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1395,"ACRU","F2",34.7,1204.09
"1296",2022-06-24,"C12","G3",0.613967213114754,0.325928140375324,0.396451452028689,0.344088412393443,795.239704918033,22.9973770491803,0.868087156229508,"Control",1328,"ACRU","G3",27.9,778.41
"1297",2022-06-24,"C13","B8",0.474213114754098,0.355240145254098,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"Control",1407,"FAGR","B8",37.6,1413.76
"1298",2022-06-24,"C14","B7",0.472081967213115,0.352689427196721,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"Control",1412,"FAGR","B7",25.1,630.01
"1299",2022-06-24,"C15","A4",0.336524590163934,0.340824159704918,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1432,"FAGR","A4",28.5,812.25
"1300",2022-06-24,"C16","E4",0.542032786885246,0.349184936925059,0.418208015844262,0.375203259778689,795.239704918033,22.9973770491803,0.868087156229508,"Control",1390,"FAGR","E4",32,1024
"1301",2022-06-24,"C17","F6",0.402868852459016,0.333349095055035,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"Control",1380,"FAGR","F6",44.5,1980.25
"1302",2022-06-24,"C18","(out)",0.373639344262295,0.3355323033247,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1452,"FAGR",NA,45.4,2061.16
"1303",2022-06-24,"C19","A1",0.630868852459016,0.318886867344262,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1451,"ACRU","A1",19.1,364.81
"1304",2022-06-24,"C2","F5",0.55527868852459,0.338657960770492,0.396683010311475,0.367177407409836,795.239704918033,22.9973770491803,0.868087156229508,"Control",1385,"LITU","F5",39.5,1560.25
"1305",2022-06-24,"C3","C5",0.333049180327869,0.338095772054303,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1425,"LITU","C5",47.1,2218.41
"1306",2022-06-24,"C4","H4",0.338131147540984,0.318735303721311,0.341727569266393,0.316492210147541,795.239704918033,22.9973770491803,0.868087156229508,"Control",1325,"LITU","H4",48.6,2361.96
"1307",2022-06-24,"C5","I3",0.403983606557377,0.31001943095082,0.337759092606557,0.281858717622951,795.239704918033,22.9973770491803,0.868087156229508,"Control",1330,"LITU","I3",39.7,1576.09
"1308",2022-06-24,"C6","B7",0.50072131147541,0.352689427196721,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"Control",1411,"LITU","B7",59.4,3528.36
"1309",2022-06-24,"C7","B3",0.623639344262295,0.341459425442623,0.335894862163934,0.336784870098361,795.239704918033,22.9973770491803,0.868087156229508,"Control",1439,"ACRU","B3",32,1024
"1310",2022-06-24,"C9","(out)",0.434360655737705,0.3355323033247,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"Control",1456,"ACRU",NA,24,576
"1311",2022-06-24,"F1","H5",0.516016393442623,0.313969090221311,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"FW",1578,"LITU","H5",67.2,4515.84
"1312",2022-06-24,"F10","F8",0.747885245901639,0.305474790311475,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1546,"ACRU","F8",21.4,457.96
"1313",2022-06-24,"F11","F6",0.50844262295082,0.333349095055035,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"FW",1548,"ACRU","F6",28.5,812.25
"1314",2022-06-24,"F12","F2",0.588377049180328,0.344653700688525,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1563,"ACRU","F2",28.2,795.24
"1315",2022-06-24,"F13","D6",0.416393442622951,0.341822506575699,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"FW",1519,"FAGR","D6",38.2,1459.24
"1316",2022-06-24,"F14","D7",0.328327868852459,0.335334827829508,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"FW",1543,"FAGR","D7",35.5,1260.25
"1317",2022-06-24,"F15","A6",0.332409836065574,0.347587991081967,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1516,"FAGR","A6",32.1,1030.41
"1318",2022-06-24,"F16","H4",0.426885245901639,0.318735303721311,0.341727569266393,0.316492210147541,795.239704918033,22.9973770491803,0.868087156229508,"FW",1596,"FAGR","H4",27.2,739.84
"1319",2022-06-24,"F17","I6",0.448245901639344,0.32371187398829,0.338336957622951,0.374296368655738,795.239704918033,22.9973770491803,0.868087156229508,"FW",1580,"FAGR","I6",30.5,930.25
"1320",2022-06-24,"F18","H8",0.375098360655738,0.323942545036885,0.338336957622951,0.374296368655738,795.239704918033,22.9973770491803,0.868087156229508,"FW",1569,"FAGR","H8",39.9,1592.01
"1321",2022-06-24,"F2","G6",0.438983606557377,0.331714437721311,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"FW",1576,"LITU","G6",68.8,4733.44
"1322",2022-06-24,"F20","I7",0.628377049180328,0.337204332016393,0.338336957622951,0.374296368655738,795.239704918033,22.9973770491803,0.868087156229508,"FW",1573,"ACRU","I7",34.1,1162.81
"1323",2022-06-24,"F3","D5",0.349704918032787,0.341369428626402,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1552,"LITU","D5",66.7,4448.89
"1324",2022-06-24,"F4","E2",0.465672131147541,0.351189451811475,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1561,"LITU","E2",56.4,3180.96
"1325",2022-06-24,"F5","G3",0.368147540983607,0.325928140375324,0.396451452028689,0.344088412393443,795.239704918033,22.9973770491803,0.868087156229508,"FW",1591,"LITU","G3",79.8,6368.04
"1326",2022-06-24,"F6","D6",0.388245901639344,0.341822506575699,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"FW",1551,"LITU","D6",52.7,2777.29
"1327",2022-06-24,"F7","B5",0.427590163934426,0.344901791530738,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"FW",1520,"ACRU","B5",25.4,645.16
"1328",2022-06-24,"F8","B4",0.685196721311475,0.343897844784543,0.335894862163934,0.336784870098361,795.239704918033,22.9973770491803,0.868087156229508,"FW",1521,"ACRU","B4",25.9,670.81
"1329",2022-06-24,"F9","G3",0.513868852459016,0.325928140375324,0.396451452028689,0.344088412393443,795.239704918033,22.9973770491803,0.868087156229508,"FW",1592,"ACRU","G3",43.2,1866.24
"1330",2022-06-24,"S1","F7",0.508934426229508,0.314851529412178,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1771,"LITU","F7",47.7,2275.29
"1331",2022-06-24,"S10","G5",0.465032786885246,0.330774043161592,0.396683010311475,0.367177407409836,795.239704918033,22.9973770491803,0.868087156229508,"SW",1775,"ACRU","G5",18.4,338.56
"1332",2022-06-24,"S11","F6",0.531311475409836,0.333349095055035,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"SW",1772,"ACRU","F6",21,441
"1333",2022-06-24,"S12","F4",0.525245901639344,0.341314936477752,0.396683010311475,0.367177407409836,795.239704918033,22.9973770491803,0.868087156229508,"SW",1776,"ACRU","F4",24.7,610.09
"1334",2022-06-24,"S13","A2",0.316475409836066,0.318886867344262,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1848,"FAGR","A2",35.2,1239.04
"1335",2022-06-24,"S14","I2",0.350918032786885,0.309371438096019,0.337759092606557,0.281858717622951,795.239704918033,22.9973770491803,0.868087156229508,"SW",1851,"FAGR","I2",31,961
"1336",2022-06-24,"S15","E4",0.327098360655738,0.349184936925059,0.418208015844262,0.375203259778689,795.239704918033,22.9973770491803,0.868087156229508,"SW",1829,"FAGR","E4",22.5,506.25
"1337",2022-06-24,"S16","C2",0.358688524590164,0.335202582545082,0.335894862163934,0.336784870098361,795.239704918033,22.9973770491803,0.868087156229508,"SW",1839,"FAGR","C2",28,784
"1338",2022-06-24,"S17","D1",0.37627868852459,0.318843424663934,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1868,"FAGR","D1",33.1,1095.61
"1339",2022-06-24,"S18","E5",0.519770491803279,0.342873858279508,0.418208015844262,0.375203259778689,795.239704918033,22.9973770491803,0.868087156229508,"SW",1780,"FAGR","E5",19.9,396.01
"1340",2022-06-24,"S19","D2",0.545016393442623,0.345129446967213,0.335894862163934,0.336784870098361,795.239704918033,22.9973770491803,0.868087156229508,"SW",1835,"ACRU","D2",14.2,201.64
"1341",2022-06-24,"S2","C5",0.450754098360656,0.338095772054303,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1790,"LITU","C5",61.7,3806.89
"1342",2022-06-24,"S20","B8",0.542770491803279,0.355240145254098,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"SW",1749,"ACRU","B8",21.3,453.69
"1343",2022-06-24,"S3","E5",0.373311475409836,0.342873858279508,0.418208015844262,0.375203259778689,795.239704918033,22.9973770491803,0.868087156229508,"SW",1783,"LITU","E5",36.9,1361.61
"1344",2022-06-24,"S4","E6",0.490327868852459,0.344794793131148,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1781,"LITU","E6",50.8,2580.64
"1345",2022-06-24,"S5","F5",0.380098360655738,0.338657960770492,0.396683010311475,0.367177407409836,795.239704918033,22.9973770491803,0.868087156229508,"SW",1778,"LITU","F5",44.2,1953.64
"1346",2022-06-24,"S6","G6",0.335639344262295,0.331714437721311,0.353632999245902,0.351125702672131,795.239704918033,22.9973770491803,0.868087156229508,"SW",1773,"LITU","G6",49.7,2470.09
"1347",2022-06-24,"S7","D7",0.491770491803279,0.335334827829508,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"SW",1733,"ACRU","D7",24.7,610.09
"1348",2022-06-24,"S8","C6",0.495590163934426,0.343151662427491,0.286853025508197,0.333396955737705,795.239704918033,22.9973770491803,0.868087156229508,"SW",1788,"ACRU","C6",29.3,858.49
"1349",2022-06-24,"S9","F2",0.614901639344262,0.344653700688525,0.348782953936003,0.345636088282472,795.239704918033,22.9973770491803,0.868087156229508,"SW",1865,"ACRU","F2",34.4,1183.36
"1350",2022-06-25,"C1","F5",0.47272131147541,0.325155396777619,0.371446988795082,0.343380166344262,893.657754098361,25.8852459016393,1.04806083271475,"Control",1384,"LITU","F5",47.1,2218.41
"1351",2022-06-25,"C10","D4",0.719016393442623,0.33362432993911,0.310648623827869,0.323156045991803,893.657754098361,25.8852459016393,1.04806083271475,"Control",1387,"ACRU","D4",36,1296
"1352",2022-06-25,"C11","F2",0.412180327868852,0.32667880117541,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"Control",1395,"ACRU","F2",34.7,1204.09
"1353",2022-06-25,"C12","G3",0.604934426229508,0.317658586990632,0.378190481918033,0.336472642393443,893.657754098361,25.8852459016393,1.04806083271475,"Control",1328,"ACRU","G3",27.9,778.41
"1354",2022-06-25,"C13","B8",0.460786885245902,0.33501554797541,0.284779668213115,0.325155606901639,893.657754098361,25.8852459016393,1.04806083271475,"Control",1407,"FAGR","B8",37.6,1413.76
"1355",2022-06-25,"C14","B7",0.467393442622951,0.327923877508197,0.302334559639344,0.299078011959016,893.657754098361,25.8852459016393,1.04806083271475,"Control",1412,"FAGR","B7",25.1,630.01
"1356",2022-06-25,"C15","A4",0.330868852459016,0.305826443918033,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"Control",1432,"FAGR","A4",28.5,812.25
"1357",2022-06-25,"C16","E4",0.539590163934426,0.342173376437939,0.421574701688525,0.351472904967213,893.657754098361,25.8852459016393,1.04806083271475,"Control",1390,"FAGR","E4",32,1024
"1358",2022-06-25,"C17","F6",0.390098360655738,0.318707598964233,0.321319275901639,0.335287427721311,893.657754098361,25.8852459016393,1.04806083271475,"Control",1380,"FAGR","F6",44.5,1980.25
"1359",2022-06-25,"C18","(out)",0.376967213114754,0.32038247150009,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"Control",1452,"FAGR",NA,45.4,2061.16
"1360",2022-06-25,"C19","A1",0.614737704918033,0.285529078295082,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"Control",1451,"ACRU","A1",19.1,364.81
"1361",2022-06-25,"C2","F5",0.546901639344262,0.325155396777619,0.371446988795082,0.343380166344262,893.657754098361,25.8852459016393,1.04806083271475,"Control",1385,"LITU","F5",39.5,1560.25
"1362",2022-06-25,"C3","C5",0.322016393442623,0.331607106821398,0.337444342491803,0.273000417016393,893.657754098361,25.8852459016393,1.04806083271475,"Control",1425,"LITU","C5",47.1,2218.41
"1363",2022-06-25,"C4","H4",0.358213114754098,0.302826130683607,0.323902276565574,0.32283582182377,893.657754098361,25.8852459016393,1.04806083271475,"Control",1325,"LITU","H4",48.6,2361.96
"1364",2022-06-25,"C5","I3",0.408737704918033,0.299746291590164,0.324763276786885,0.31868528652459,893.657754098361,25.8852459016393,1.04806083271475,"Control",1330,"LITU","I3",39.7,1576.09
"1365",2022-06-25,"C6","B7",0.495704918032787,0.327923877508197,0.302334559639344,0.299078011959016,893.657754098361,25.8852459016393,1.04806083271475,"Control",1411,"LITU","B7",59.4,3528.36
"1366",2022-06-25,"C7","B3",0.609491803278689,0.312617184532787,0.310648623827869,0.323156045991803,893.657754098361,25.8852459016393,1.04806083271475,"Control",1439,"ACRU","B3",32,1024
"1367",2022-06-25,"C9","(out)",0.413819672131148,0.32038247150009,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"Control",1456,"ACRU",NA,24,576
"1368",2022-06-25,"F1","H5",0.498918032786885,0.300158398245902,0.297133679106557,0.332916055122951,893.657754098361,25.8852459016393,1.04806083271475,"FW",1578,"LITU","H5",67.2,4515.84
"1369",2022-06-25,"F10","F8",0.740327868852459,0.298809597877049,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"FW",1546,"ACRU","F8",21.4,457.96
"1370",2022-06-25,"F11","F6",0.490147540983607,0.318707598964233,0.321319275901639,0.335287427721311,893.657754098361,25.8852459016393,1.04806083271475,"FW",1548,"ACRU","F6",28.5,812.25
"1371",2022-06-25,"F12","F2",0.567836065573771,0.32667880117541,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"FW",1563,"ACRU","F2",28.2,795.24
"1372",2022-06-25,"F13","D6",0.413311475409836,0.335607306479136,0.302334559639344,0.299078011959016,893.657754098361,25.8852459016393,1.04806083271475,"FW",1519,"FAGR","D6",38.2,1459.24
"1373",2022-06-25,"F14","D7",0.31772131147541,0.331802968351288,0.302334559639344,0.299078011959016,893.657754098361,25.8852459016393,1.04806083271475,"FW",1543,"FAGR","D7",35.5,1260.25
"1374",2022-06-25,"F15","A6",0.323934426229508,0.324943830459016,0.334642550502859,0.323949749334159,893.657754098361,25.8852459016393,1.04806083271475,"FW",1516,"FAGR","A6",32.1,1030.41
"1375",2022-06-25,"F16","H4",0.408262295081967,0.302826130683607,0.323902276565574,0.32283582182377,893.657754098361,25.8852459016393,1.04806083271475,"FW",1596,"FAGR","H4",27.2,739.84
"1376",2022-06-25,"F17","I6",0.435885245901639,0.308459227201639,0.318923452885246,0.350825090770492,893.657754098361,25.8852459016393,1.04806083271475,"FW",1580,"FAGR","I6",30.5,930.25
"1377",2022-06-25,"F18","H8",0.366311475409836,0.300332765125,0.364898823459016,0.360965294893443,893.657754098361,25.8852459016393,1.04806083271475,"FW",1569,"FAGR","H8",39.9,1592.01
"1378",2022-06-25,"F2","G6",0.429491803278689,0.305888391336066,0.297133679106557,0.332916055122951,893.657754098361,25.8852459016393,1.04806083271475,"FW",1576,"LITU","G6",68.8,4733.44
