"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"1223","GCW","W",2022-06-13 17:30:00,"RM Young 05103-10-L",NA,NA,NA,0.2662333,"wx_windspeed15","fb0b044dcbb78c3e",NA,0
"1224","GCW","W",2022-06-13 17:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1965444,"wx_windspeed15","31db163e4e4c464f",NA,0
"1225","GCW","W",2022-06-13 18:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1167289,"wx_windspeed15","9b942e1b70f8bf70",NA,0
"1226","GCW","W",2022-06-13 18:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2579578,"wx_windspeed15","84e8f02987d80324",NA,0
"1227","GCW","W",2022-06-13 18:30:00,"RM Young 05103-10-L",NA,NA,NA,0.4081155,"wx_windspeed15","db28b2135e396fe6",NA,0
"1228","GCW","W",2022-06-13 18:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1481978,"wx_windspeed15","a32ad3c164d93714",NA,0
"1229","GCW","W",2022-06-13 19:00:00,"RM Young 05103-10-L",NA,NA,NA,0.3235089,"wx_windspeed15","dd9b9f0c8fbc6a90",NA,0
"1230","GCW","W",2022-06-13 19:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1667089,"wx_windspeed15","7a6c52db27ddda15",NA,0
"1231","GCW","W",2022-06-13 19:30:00,"RM Young 05103-10-L",NA,NA,NA,0.25088,"wx_windspeed15","555e549c3f732a1f",NA,0
"1232","GCW","W",2022-06-13 19:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1233711,"wx_windspeed15","ed4166b79b37297f",NA,0
"1233","GCW","W",2022-06-13 20:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1066022,"wx_windspeed15","1f80d3e145849467",NA,0
"1234","GCW","W",2022-06-13 20:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1011578,"wx_windspeed15","d3fce254b437396a",NA,0
"1235","GCW","W",2022-06-13 20:30:00,"RM Young 05103-10-L",NA,NA,NA,0.01905555,"wx_windspeed15","9b1226b6490e6ee8",NA,0
"1236","GCW","W",2022-06-13 20:45:00,"RM Young 05103-10-L",NA,NA,NA,0.03832889,"wx_windspeed15","33f8cb457845a5ad",NA,0
"1237","GCW","W",2022-06-13 21:00:00,"RM Young 05103-10-L",NA,NA,NA,0.3272111,"wx_windspeed15","ab1411dff5feb5ba",NA,0
"1238","GCW","W",2022-06-13 21:15:00,"RM Young 05103-10-L",NA,NA,NA,0.02754889,"wx_windspeed15","bd0ad8a56d1ae90c",NA,0
"1239","GCW","W",2022-06-13 21:30:00,"RM Young 05103-10-L",NA,NA,NA,0.03266666,"wx_windspeed15","a7dfcd79b4800b02",NA,0
"1240","GCW","W",2022-06-13 21:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3622733,"wx_windspeed15","336ca75d9954e564",NA,0
"1241","GCW","W",2022-06-13 22:00:00,"RM Young 05103-10-L",NA,NA,NA,0.07273778,"wx_windspeed15","9bad5d907b270f80",NA,0
"1242","GCW","W",2022-06-13 22:15:00,"RM Young 05103-10-L",NA,NA,NA,0.07883555,"wx_windspeed15","dea3ae62e20de695",NA,0
"1243","GCW","W",2022-06-13 22:30:00,"RM Young 05103-10-L",NA,NA,NA,0.1570178,"wx_windspeed15","d17d3d07e3d179a4",NA,0
"1244","GCW","W",2022-06-13 22:45:00,"RM Young 05103-10-L",NA,NA,NA,0.08210222,"wx_windspeed15","7083b87978403ddc",NA,0
"1245","GCW","W",2022-06-13 23:00:00,"RM Young 05103-10-L",NA,NA,NA,0.001415555,"wx_windspeed15","057905ceadbf51e9",NA,0
"1246","GCW","W",2022-06-13 23:15:00,"RM Young 05103-10-L",NA,NA,NA,0.02700444,"wx_windspeed15","ba42ced2aaecc6c4",NA,0
"1247","GCW","W",2022-06-13 23:30:00,"RM Young 05103-10-L",NA,NA,NA,0.06119555,"wx_windspeed15","d523fd1fe8c95bd0",NA,0
"1248","GCW","W",2022-06-13 23:45:00,"RM Young 05103-10-L",NA,NA,NA,0.01818444,"wx_windspeed15","e4a67d8bd005b5e3",NA,0
"1249","GCW","W",2022-06-14,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","a8b045480acdb754",NA,0
"1250","GCW","W",2022-06-14 00:15:00,"RM Young 05103-10-L",NA,NA,NA,0.08319111,"wx_windspeed15","661b551f174dd951",NA,0
"1251","GCW","W",2022-06-14 00:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","4ee44830215a49a8",NA,0
"1252","GCW","W",2022-06-14 00:45:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b3a9e2cdbab50bc0",NA,0
"1253","GCW","W",2022-06-14 01:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","f6f2f21583b6d9bd",NA,0
"1254","GCW","W",2022-06-14 01:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","98dadb1fe43b2c05",NA,0
"1255","GCW","W",2022-06-14 01:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","90e1451df4187266",NA,0
"1256","GCW","W",2022-06-14 01:45:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","fe9837e23090dd2d",NA,0
"1257","GCW","W",2022-06-14 02:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","743a053e68087c05",NA,0
"1258","GCW","W",2022-06-14 02:15:00,"RM Young 05103-10-L",NA,NA,NA,0.03615111,"wx_windspeed15","5d2a957718365981",NA,0
"1259","GCW","W",2022-06-14 02:30:00,"RM Young 05103-10-L",NA,NA,NA,0.01513555,"wx_windspeed15","1c095ba9dc10e0e6",NA,0
"1260","GCW","W",2022-06-14 02:45:00,"RM Young 05103-10-L",NA,NA,NA,0.09407999,"wx_windspeed15","84196e66eb4ca5f5",NA,0
"1261","GCW","W",2022-06-14 03:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1066022,"wx_windspeed15","763def9208a93e53",NA,0
"1262","GCW","W",2022-06-14 03:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","4e10fefc5e01e671",NA,0
"1263","GCW","W",2022-06-14 03:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b758d2e951688f51",NA,0
"1264","GCW","W",2022-06-14 03:45:00,"RM Young 05103-10-L",NA,NA,NA,0.03016222,"wx_windspeed15","63b6d8a655cd1014",NA,0
"1265","GCW","W",2022-06-14 04:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","50f5e3b83ec34ddb",NA,0
"1266","GCW","W",2022-06-14 04:15:00,"RM Young 05103-10-L",NA,NA,NA,0.3452866,"wx_windspeed15","c38c9a9a0ce9f330",NA,0
"1267","GCW","W",2022-06-14 04:30:00,"RM Young 05103-10-L",NA,NA,NA,0.07665777,"wx_windspeed15","4810a27078b3cbb4",NA,0
"1268","GCW","W",2022-06-14 04:45:00,"RM Young 05103-10-L",NA,NA,NA,0.5883266,"wx_windspeed15","23e485b322bffcb2",NA,0
"1269","GCW","W",2022-06-14 05:00:00,"RM Young 05103-10-L",NA,NA,NA,0.4332689,"wx_windspeed15","ee00aa16f7a46a04",NA,0
"1270","GCW","W",2022-06-14 05:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1078,"wx_windspeed15","6b5e56609a9904b6",NA,0
"1271","GCW","W",2022-06-14 05:30:00,"RM Young 05103-10-L",NA,NA,NA,0.01731333,"wx_windspeed15","f654d6db55c155e8",NA,0
"1272","GCW","W",2022-06-14 05:45:00,"RM Young 05103-10-L",NA,NA,NA,0.14406,"wx_windspeed15","79cdf7f0397f6cd4",NA,0
"1273","GCW","W",2022-06-14 06:00:00,"RM Young 05103-10-L",NA,NA,NA,0.7982644,"wx_windspeed15","9904d58020945607",NA,0
"1274","GCW","W",2022-06-14 06:15:00,"RM Young 05103-10-L",NA,NA,NA,1.498529,"wx_windspeed15","f8464619c43805d7",NA,0
"1275","GCW","W",2022-06-14 06:30:00,"RM Young 05103-10-L",NA,NA,NA,1.309498,"wx_windspeed15","2d3fee31ec55ddee",NA,0
"1276","GCW","W",2022-06-14 06:45:00,"RM Young 05103-10-L",NA,NA,NA,1.582918,"wx_windspeed15","e791f4c5b521b64f",NA,0
"1277","GCW","W",2022-06-14 07:00:00,"RM Young 05103-10-L",NA,NA,NA,2.930309,"wx_windspeed15","0df75c957b611175",NA,0
"1278","GCW","W",2022-06-14 07:15:00,"RM Young 05103-10-L",NA,NA,NA,2.048853,"wx_windspeed15","5a18c178fe346e77",NA,0
"1279","GCW","W",2022-06-14 07:30:00,"RM Young 05103-10-L",NA,NA,NA,1.57192,"wx_windspeed15","f8c7ff783f59e60d",NA,0
"1280","GCW","W",2022-06-14 07:45:00,"RM Young 05103-10-L",NA,NA,NA,1.241987,"wx_windspeed15","b7edb1481f0651d5",NA,0
"1281","GCW","W",2022-06-14 08:00:00,"RM Young 05103-10-L",NA,NA,NA,1.268991,"wx_windspeed15","8183f249627ca0bb",NA,0
"1282","GCW","W",2022-06-14 08:15:00,"RM Young 05103-10-L",NA,NA,NA,1.636055,"wx_windspeed15","b70f9e7dcb28d4ae",NA,0
"1283","GCW","W",2022-06-14 08:30:00,"RM Young 05103-10-L",NA,NA,NA,1.522593,"wx_windspeed15","4bd65c147cd8de00",NA,0
"1284","GCW","W",2022-06-14 08:45:00,"RM Young 05103-10-L",NA,NA,NA,1.187869,"wx_windspeed15","8b8e4aab005e3a6d",NA,0
"1285","GCW","W",2022-06-14 09:00:00,"RM Young 05103-10-L",NA,NA,NA,1.01038,"wx_windspeed15","cc828a50b7610dc8",NA,0
"1286","GCW","W",2022-06-14 09:15:00,"RM Young 05103-10-L",NA,NA,NA,1.205073,"wx_windspeed15","88a3dfb19979f044",NA,0
"1287","GCW","W",2022-06-14 09:30:00,"RM Young 05103-10-L",NA,NA,NA,1.466189,"wx_windspeed15","5ee0579eac1395ae",NA,0
"1288","GCW","W",2022-06-14 09:45:00,"RM Young 05103-10-L",NA,NA,NA,1.699429,"wx_windspeed15","e9a0677bcd8cbc5c",NA,0
"1289","GCW","W",2022-06-14 10:00:00,"RM Young 05103-10-L",NA,NA,NA,1.636927,"wx_windspeed15","3de2f1fc4f2f1a05",NA,0
"1290","GCW","W",2022-06-14 10:15:00,"RM Young 05103-10-L",NA,NA,NA,1.74048,"wx_windspeed15","806ee66dfbb5b6b9",NA,0
"1291","GCW","W",2022-06-14 10:30:00,"RM Young 05103-10-L",NA,NA,NA,2.165582,"wx_windspeed15","2e7ad1a3e5adff35",NA,0
"1292","GCW","W",2022-06-14 10:45:00,"RM Young 05103-10-L",NA,NA,NA,2.143804,"wx_windspeed15","2eb812d6513d4d8f",NA,0
"1293","GCW","W",2022-06-14 11:00:00,"RM Young 05103-10-L",NA,NA,NA,1.399984,"wx_windspeed15","2e93ede3abe77c51",NA,0
"1294","GCW","W",2022-06-14 11:15:00,"RM Young 05103-10-L",NA,NA,NA,1.733075,"wx_windspeed15","3b0e8ee00ad652ea",NA,0
"1295","GCW","W",2022-06-14 11:30:00,"RM Young 05103-10-L",NA,NA,NA,1.965444,"wx_windspeed15","8ad14e1281258171",NA,0
"1296","GCW","W",2022-06-14 11:45:00,"RM Young 05103-10-L",NA,NA,NA,1.512575,"wx_windspeed15","086c8c2149501b32",NA,0
"1297","GCW","W",2022-06-14 12:00:00,"RM Young 05103-10-L",NA,NA,NA,1.429276,"wx_windspeed15","6ab811609f14ab6f",NA,0
"1298","GCW","W",2022-06-14 12:15:00,"RM Young 05103-10-L",NA,NA,NA,1.342818,"wx_windspeed15","0ca924d834cebab5",NA,0
"1299","GCW","W",2022-06-14 12:30:00,"RM Young 05103-10-L",NA,NA,NA,1.262458,"wx_windspeed15","5e7099e4dd1e9677",NA,0
"1300","GCW","W",2022-06-14 12:45:00,"RM Young 05103-10-L",NA,NA,NA,0.9492933,"wx_windspeed15","81971ecd3c55ee03",NA,0
"1301","GCW","W",2022-06-14 13:00:00,"RM Young 05103-10-L",NA,NA,NA,1.123515,"wx_windspeed15","96df60f8ee080b76",NA,0
"1302","GCW","W",2022-06-14 13:15:00,"RM Young 05103-10-L",NA,NA,NA,1.355667,"wx_windspeed15","0e37ca381534c34f",NA,0
"1303","GCW","W",2022-06-14 13:30:00,"RM Young 05103-10-L",NA,NA,NA,0.8375732,"wx_windspeed15","dd90fc41151c300b",NA,0
"1304","GCW","W",2022-06-14 13:45:00,"RM Young 05103-10-L",NA,NA,NA,0.6681422,"wx_windspeed15","3503ee605d572713",NA,0
"1305","GCW","W",2022-06-14 14:00:00,"RM Young 05103-10-L",NA,NA,NA,0.8864644,"wx_windspeed15","88ef8b563300f78f",NA,0
"1306","GCW","W",2022-06-14 14:15:00,"RM Young 05103-10-L",NA,NA,NA,0.9741199,"wx_windspeed15","7791b186d98bf5a1",NA,0
"1307","GCW","W",2022-06-14 14:30:00,"RM Young 05103-10-L",NA,NA,NA,0.9510355,"wx_windspeed15","2b592f46c9cc2cc1",NA,0
"1308","GCW","W",2022-06-14 14:45:00,"RM Young 05103-10-L",NA,NA,NA,0.966171,"wx_windspeed15","e8ef175bead42f29",NA,0
"1309","GCW","W",2022-06-14 15:00:00,"RM Young 05103-10-L",NA,NA,NA,0.9549555,"wx_windspeed15","dd9e39bb645521cd",NA,0
"1310","GCW","W",2022-06-14 15:15:00,"RM Young 05103-10-L",NA,NA,NA,0.8855932,"wx_windspeed15","5980e0a5a9fe6e93",NA,0
"1311","GCW","W",2022-06-14 15:30:00,"RM Young 05103-10-L",NA,NA,NA,1.572356,"wx_windspeed15","1c4f03bffe1ade6c",NA,0
"1312","GCW","W",2022-06-14 15:45:00,"RM Young 05103-10-L",NA,NA,NA,1.248302,"wx_windspeed15","462b3d2b599cef9e",NA,0
"1313","GCW","W",2022-06-14 16:00:00,"RM Young 05103-10-L",NA,NA,NA,1.669049,"wx_windspeed15","1fb0cdf364325a45",NA,0
"1314","GCW","W",2022-06-14 16:15:00,"RM Young 05103-10-L",NA,NA,NA,1.213675,"wx_windspeed15","d3f414d5fb2dfb2e",NA,0
"1315","GCW","W",2022-06-14 16:30:00,"RM Young 05103-10-L",NA,NA,NA,1.307102,"wx_windspeed15","cf2586a65ae29ba0",NA,0
"1316","GCW","W",2022-06-14 16:45:00,"RM Young 05103-10-L",NA,NA,NA,0.9490755,"wx_windspeed15","941bd821ff8f09e0",NA,0
"1317","GCW","W",2022-06-14 17:00:00,"RM Young 05103-10-L",NA,NA,NA,0.4905444,"wx_windspeed15","93feb15c0000b035",NA,0
"1318","GCW","W",2022-06-14 17:15:00,"RM Young 05103-10-L",NA,NA,NA,0.3187178,"wx_windspeed15","1db004dd732643b4",NA,0
"1319","GCW","W",2022-06-14 17:30:00,"RM Young 05103-10-L",NA,NA,NA,0.2101555,"wx_windspeed15","a936433505bb5150",NA,0
"1320","GCW","W",2022-06-14 17:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3168666,"wx_windspeed15","7e19c4f3ec1f0804",NA,0
"1321","GCW","W",2022-06-14 18:00:00,"RM Young 05103-10-L",NA,NA,NA,0.5650244,"wx_windspeed15","68d26909a399b75b",NA,0
"1322","GCW","W",2022-06-14 18:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1691044,"wx_windspeed15","d2ec317ac13c8b50",NA,0
"1323","GCW","W",2022-06-14 18:30:00,"RM Young 05103-10-L",NA,NA,NA,0.06653111,"wx_windspeed15","8042c1c64fb52213",NA,0
"1324","GCW","W",2022-06-14 18:45:00,"RM Young 05103-10-L",NA,NA,NA,0.009255555,"wx_windspeed15","6b4f57d2ed32ad01",NA,0
"1325","GCW","W",2022-06-14 19:00:00,"RM Young 05103-10-L",NA,NA,NA,0.3622733,"wx_windspeed15","456c96b44aad5e60",NA,0
"1326","GCW","W",2022-06-14 19:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2788644,"wx_windspeed15","a6d71e5b08ec1828",NA,0
"1327","GCW","W",2022-06-14 19:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","a59e03163dadb01d",NA,0
"1328","GCW","W",2022-06-14 19:45:00,"RM Young 05103-10-L",NA,NA,NA,0.09211999,"wx_windspeed15","b04b501830dc7b5e",NA,0
"1329","GCW","W",2022-06-14 20:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","ba7106709c2b1d87",NA,0
"1330","GCW","W",2022-06-14 20:15:00,"RM Young 05103-10-L",NA,NA,NA,0.0392,"wx_windspeed15","b7671c3da9b9f9e7",NA,0
"1331","GCW","W",2022-06-14 20:30:00,"RM Young 05103-10-L",NA,NA,NA,0.1245689,"wx_windspeed15","105fde5c88a22aad",NA,0
"1332","GCW","W",2022-06-14 20:45:00,"RM Young 05103-10-L",NA,NA,NA,0.05901777,"wx_windspeed15","f495481a8fe29c01",NA,0
"1333","GCW","W",2022-06-14 21:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1214111,"wx_windspeed15","cd43d049f1b0d993",NA,0
"1334","GCW","W",2022-06-14 21:15:00,"RM Young 05103-10-L",NA,NA,NA,0.3105511,"wx_windspeed15","83b73422334139f0",NA,0
"1335","GCW","W",2022-06-14 21:30:00,"RM Young 05103-10-L",NA,NA,NA,0.07371777,"wx_windspeed15","6a4417f2b26a09d6",NA,0
"1336","GCW","W",2022-06-14 21:45:00,"RM Young 05103-10-L",NA,NA,NA,0.02373778,"wx_windspeed15","d0adb51fced15da1",NA,0
"1337","GCW","W",2022-06-14 22:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1341511,"wx_windspeed15","f6f10b7656abaa0c",NA,0
"1338","GCW","W",2022-06-14 22:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","25e701a58a777c4d",NA,0
"1339","GCW","W",2022-06-14 22:30:00,"RM Young 05103-10-L",NA,NA,NA,0.3477911,"wx_windspeed15","7041fa690b7738c7",NA,0
"1340","GCW","W",2022-06-14 22:45:00,"RM Young 05103-10-L",NA,NA,NA,0.06685777,"wx_windspeed15","30dcdaa285ba5fbf",NA,0
"1341","GCW","W",2022-06-14 23:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b2d0b1cb7975d556",NA,0
"1342","GCW","W",2022-06-14 23:15:00,"RM Young 05103-10-L",NA,NA,NA,0.03473556,"wx_windspeed15","5bff6168060a6cb6",NA,0
"1343","GCW","W",2022-06-14 23:30:00,"RM Young 05103-10-L",NA,NA,NA,0.05226666,"wx_windspeed15","128184d715519fd1",NA,0
"1344","GCW","W",2022-06-14 23:45:00,"RM Young 05103-10-L",NA,NA,NA,0.05292,"wx_windspeed15","c75a6e28fdbc8a67",NA,0
"1345","GCW","W",2022-06-15,"RM Young 05103-10-L",NA,NA,NA,0.5029578,"wx_windspeed15","99c123d9d3aff98d",NA,0
"1346","GCW","W",2022-06-15 00:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1349133,"wx_windspeed15","449eef8624dda154",NA,0
"1347","GCW","W",2022-06-15 00:30:00,"RM Young 05103-10-L",NA,NA,NA,0.1840222,"wx_windspeed15","4c4faa2284b2255f",NA,0
"1348","GCW","W",2022-06-15 00:45:00,"RM Young 05103-10-L",NA,NA,NA,0.5148267,"wx_windspeed15","2a8d7795c154344f",NA,0
"1349","GCW","W",2022-06-15 01:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2475044,"wx_windspeed15","34a22923c01c75dd",NA,0
"1350","GCW","W",2022-06-15 01:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2173422,"wx_windspeed15","3227e5be287c2757",NA,0
"1351","GCW","W",2022-06-15 01:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","3f971673eb996715",NA,0
"1352","GCW","W",2022-06-15 01:45:00,"RM Young 05103-10-L",NA,NA,NA,0.07502444,"wx_windspeed15","1d26ea5d91928ab7",NA,0
"1353","GCW","W",2022-06-15 02:00:00,"RM Young 05103-10-L",NA,NA,NA,0.08340888,"wx_windspeed15","72790870a145d630",NA,0
"1354","GCW","W",2022-06-15 02:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b4b8ea98bfc193bf",NA,0
"1355","GCW","W",2022-06-15 02:30:00,"RM Young 05103-10-L",NA,NA,NA,0.05096,"wx_windspeed15","8568e46585cfaf60",NA,0
"1356","GCW","W",2022-06-15 02:45:00,"RM Young 05103-10-L",NA,NA,NA,0.19012,"wx_windspeed15","ec5130c88f9595db",NA,0
"1357","GCW","W",2022-06-15 03:00:00,"RM Young 05103-10-L",NA,NA,NA,0.05400889,"wx_windspeed15","78cca97aa22bed84",NA,0
"1358","GCW","W",2022-06-15 03:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","d1b71fc42972110e",NA,0
"1359","GCW","W",2022-06-15 03:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","511e50c971055996",NA,0
"1360","GCW","W",2022-06-15 03:45:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b946f7ad4af866fa",NA,0
"1361","GCW","W",2022-06-15 04:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","feb22e514efa6b2a",NA,0
"1362","GCW","W",2022-06-15 04:15:00,"RM Young 05103-10-L",NA,NA,NA,0.01437333,"wx_windspeed15","21a6c0239ff146f5",NA,0
"1363","GCW","W",2022-06-15 04:30:00,"RM Young 05103-10-L",NA,NA,NA,0.1429711,"wx_windspeed15","204d8bfd301cbb6b",NA,0
"1364","GCW","W",2022-06-15 04:45:00,"RM Young 05103-10-L",NA,NA,NA,0.01165111,"wx_windspeed15","1cff1a3605324f9f",NA,0
"1365","GCW","W",2022-06-15 05:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","25e8a32e98b36bf6",NA,0
"1366","GCW","W",2022-06-15 05:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","cb14f8b44cc10dc7",NA,0
"1367","GCW","W",2022-06-15 05:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","5af038f7ce2491a6",NA,0
"1368","GCW","W",2022-06-15 05:45:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","a20d21a5ae163e42",NA,0
"1369","GCW","W",2022-06-15 06:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","07b52f239a3541f4",NA,0
"1370","GCW","W",2022-06-15 06:15:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","78e9e32a83d8443b",NA,0
"1371","GCW","W",2022-06-15 06:30:00,"RM Young 05103-10-L",NA,NA,NA,0.27734,"wx_windspeed15","ef8786b4b315bb8f",NA,0
"1372","GCW","W",2022-06-15 06:45:00,"RM Young 05103-10-L",NA,NA,NA,0.4541755,"wx_windspeed15","9e11d478cfa4ac8a",NA,0
"1373","GCW","W",2022-06-15 07:00:00,"RM Young 05103-10-L",NA,NA,NA,0.5786355,"wx_windspeed15","e5a46dff02751560",NA,0
"1374","GCW","W",2022-06-15 07:15:00,"RM Young 05103-10-L",NA,NA,NA,0.8264666,"wx_windspeed15","0225f453234c4aad",NA,0
"1375","GCW","W",2022-06-15 07:30:00,"RM Young 05103-10-L",NA,NA,NA,0.6163111,"wx_windspeed15","db94a0433c220c49",NA,0
"1376","GCW","W",2022-06-15 07:45:00,"RM Young 05103-10-L",NA,NA,NA,0.7403355,"wx_windspeed15","a64aa5bb3ba1a9c7",NA,0
"1377","GCW","W",2022-06-15 08:00:00,"RM Young 05103-10-L",NA,NA,NA,0.8455222,"wx_windspeed15","713c3864524ad6e3",NA,0
"1378","GCW","W",2022-06-15 08:15:00,"RM Young 05103-10-L",NA,NA,NA,0.8229822,"wx_windspeed15","d5446f3de6574342",NA,0
"1379","GCW","W",2022-06-15 08:30:00,"RM Young 05103-10-L",NA,NA,NA,0.8563021,"wx_windspeed15","767882c2fb2cfdc8",NA,0
"1380","GCW","W",2022-06-15 08:45:00,"RM Young 05103-10-L",NA,NA,NA,0.8708932,"wx_windspeed15","c6692c03ef948490",NA,0
"1381","GCW","W",2022-06-15 09:00:00,"RM Young 05103-10-L",NA,NA,NA,0.8493333,"wx_windspeed15","6acc2bb46f1967ae",NA,0
"1382","GCW","W",2022-06-15 09:15:00,"RM Young 05103-10-L",NA,NA,NA,0.6799022,"wx_windspeed15","a551396ef49c07b0",NA,0
"1383","GCW","W",2022-06-15 09:30:00,"RM Young 05103-10-L",NA,NA,NA,0.97804,"wx_windspeed15","622cb330fc65e21f",NA,0
"1384","GCW","W",2022-06-15 09:45:00,"RM Young 05103-10-L",NA,NA,NA,0.8929977,"wx_windspeed15","3d4b5e84689714ea",NA,0
"1385","GCW","W",2022-06-15 10:00:00,"RM Young 05103-10-L",NA,NA,NA,0.9658444,"wx_windspeed15","1619b8f455516e9d",NA,0
"1386","GCW","W",2022-06-15 10:15:00,"RM Young 05103-10-L",NA,NA,NA,1.09172,"wx_windspeed15","ec47ab463ac4824d",NA,0
"1387","GCW","W",2022-06-15 10:30:00,"RM Young 05103-10-L",NA,NA,NA,1.39258,"wx_windspeed15","ab23aa51bdc34c9f",NA,0
"1388","GCW","W",2022-06-15 10:45:00,"RM Young 05103-10-L",NA,NA,NA,1.368733,"wx_windspeed15","783565ee7df54c7e",NA,0
"1389","GCW","W",2022-06-15 11:00:00,"RM Young 05103-10-L",NA,NA,NA,1.175129,"wx_windspeed15","fab52d04875ace56",NA,0
"1390","GCW","W",2022-06-15 11:15:00,"RM Young 05103-10-L",NA,NA,NA,1.367318,"wx_windspeed15","e180e91f0aac6b0c",NA,0
"1391","GCW","W",2022-06-15 11:30:00,"RM Young 05103-10-L",NA,NA,NA,1.187216,"wx_windspeed15","18292bb78b742155",NA,0
"1392","GCW","W",2022-06-15 11:45:00,"RM Young 05103-10-L",NA,NA,NA,1.250153,"wx_windspeed15","e9eede04625df08d",NA,0
"1393","GCW","W",2022-06-15 12:00:00,"RM Young 05103-10-L",NA,NA,NA,1.286087,"wx_windspeed15","47542eb8f0ae5acb",NA,0
"1394","GCW","W",2022-06-15 12:15:00,"RM Young 05103-10-L",NA,NA,NA,1.453667,"wx_windspeed15","6240bc0e10007d68",NA,0
"1395","GCW","W",2022-06-15 12:30:00,"RM Young 05103-10-L",NA,NA,NA,1.715762,"wx_windspeed15","bb85075171b82dbc",NA,0
"1396","GCW","W",2022-06-15 12:45:00,"RM Young 05103-10-L",NA,NA,NA,1.544371,"wx_windspeed15","f763d19f26ef75d3",NA,0
"1397","GCW","W",2022-06-15 13:00:00,"RM Young 05103-10-L",NA,NA,NA,1.859822,"wx_windspeed15","b6b246cd3ef07105",NA,0
"1398","GCW","W",2022-06-15 13:15:00,"RM Young 05103-10-L",NA,NA,NA,1.787847,"wx_windspeed15","bfa2d4bbbbf06788",NA,0
"1399","GCW","W",2022-06-15 13:30:00,"RM Young 05103-10-L",NA,NA,NA,1.774127,"wx_windspeed15","0ed1a0eb9d6ddc5d",NA,0
"1400","GCW","W",2022-06-15 13:45:00,"RM Young 05103-10-L",NA,NA,NA,1.738847,"wx_windspeed15","b0a0bc10b56036b3",NA,0
"1401","GCW","W",2022-06-15 14:00:00,"RM Young 05103-10-L",NA,NA,NA,2.005733,"wx_windspeed15","203f41dbac0f7c56",NA,0
"1402","GCW","W",2022-06-15 14:15:00,"RM Young 05103-10-L",NA,NA,NA,1.636164,"wx_windspeed15","4895dfc1f5cbb186",NA,0
"1403","GCW","W",2022-06-15 14:30:00,"RM Young 05103-10-L",NA,NA,NA,1.822255,"wx_windspeed15","93d9eda48ca7eec0",NA,0
